"","site_no","Date","agency_cd","PRCP","SNOW","SNWD"
"1488","US1CASB0001",2013-09-27,"NOAA",0,0,NA
"1489","US1CASB0001",2013-09-28,"NOAA",0,0,NA
"1490","US1CASB0001",2013-09-29,"NOAA",0,0,NA
"1491","US1CASB0001",2013-09-30,"NOAA",0,0,NA
"1492","US1CASB0001",2013-10-01,"NOAA",0,0,NA
"1493","US1CASB0001",2013-10-02,"NOAA",0,0,NA
"1494","US1CASB0001",2013-10-03,"NOAA",0,0,NA
"1495","US1CASB0001",2013-10-04,"NOAA",0,0,NA
"1496","US1CASB0001",2013-10-05,"NOAA",0,0,NA
"1497","US1CASB0001",2013-10-06,"NOAA",0,0,NA
"1498","US1CASB0001",2013-10-07,"NOAA",0,0,NA
"1499","US1CASB0001",2013-10-08,"NOAA",0,0,NA
"1500","US1CASB0001",2013-10-09,"NOAA",0,0,NA
"1501","US1CASB0001",2013-10-10,"NOAA",5,NA,NA
"1502","US1CASB0001",2013-10-11,"NOAA",0,0,NA
"1503","US1CASB0001",2013-10-12,"NOAA",0,0,NA
"1504","US1CASB0001",2013-10-13,"NOAA",0,0,NA
"1505","US1CASB0001",2013-10-14,"NOAA",0,0,NA
"1506","US1CASB0001",2013-10-15,"NOAA",0,0,NA
"1507","US1CASB0001",2013-10-16,"NOAA",0,0,NA
"1508","US1CASB0001",2013-10-17,"NOAA",0,0,NA
"1509","US1CASB0001",2013-10-18,"NOAA",0,0,NA
"1510","US1CASB0001",2013-10-19,"NOAA",0,0,NA
"1511","US1CASB0001",2013-10-20,"NOAA",3,NA,NA
"1512","US1CASB0001",2013-10-21,"NOAA",0,0,NA
"1513","US1CASB0001",2013-10-22,"NOAA",0,0,NA
"1514","US1CASB0001",2013-10-23,"NOAA",0,0,NA
"1515","US1CASB0001",2013-10-24,"NOAA",0,0,NA
"1516","US1CASB0001",2013-10-25,"NOAA",0,0,NA
"1517","US1CASB0001",2013-10-26,"NOAA",0,0,NA
"1518","US1CASB0001",2013-10-27,"NOAA",0,0,NA
"1519","US1CASB0001",2013-10-28,"NOAA",0,0,NA
"1520","US1CASB0001",2013-10-29,"NOAA",41,NA,NA
"1521","US1CASB0001",2013-10-30,"NOAA",0,0,NA
"1522","US1CASB0001",2013-10-31,"NOAA",0,0,NA
"1523","US1CASB0001",2013-11-01,"NOAA",0,0,NA
"1524","US1CASB0001",2013-11-02,"NOAA",0,0,NA
"1525","US1CASB0001",2013-11-03,"NOAA",0,0,NA
"1526","US1CASB0001",2013-11-04,"NOAA",0,0,NA
"1527","US1CASB0001",2013-11-05,"NOAA",0,0,NA
"1528","US1CASB0001",2013-11-06,"NOAA",0,0,NA
"1529","US1CASB0001",2013-11-07,"NOAA",0,0,NA
"1530","US1CASB0001",2013-11-08,"NOAA",0,0,NA
"1531","US1CASB0001",2013-11-09,"NOAA",0,0,NA
"1532","US1CASB0001",2013-11-10,"NOAA",0,0,NA
"1533","US1CASB0001",2013-11-11,"NOAA",0,0,NA
"1534","US1CASB0001",2013-11-12,"NOAA",0,0,NA
"1535","US1CASB0001",2013-11-13,"NOAA",0,0,NA
"1536","US1CASB0001",2013-11-14,"NOAA",0,0,NA
"1537","US1CASB0001",2013-11-15,"NOAA",0,0,NA
"1538","US1CASB0001",2013-11-16,"NOAA",0,0,NA
"1539","US1CASB0001",2013-11-17,"NOAA",0,0,NA
"1540","US1CASB0001",2013-11-18,"NOAA",0,0,NA
"1541","US1CASB0001",2013-11-19,"NOAA",0,0,NA
"1542","US1CASB0001",2013-11-20,"NOAA",5,NA,NA
"1543","US1CASB0001",2013-11-21,"NOAA",58,0,0
"1544","US1CASB0001",2013-11-22,"NOAA",5,NA,NA
"1545","US1CASB0001",2013-11-23,"NOAA",5,NA,NA
"1546","US1CASB0001",2013-11-24,"NOAA",0,0,NA
"1547","US1CASB0001",2013-11-25,"NOAA",0,0,NA
"1548","US1CASB0001",2013-11-26,"NOAA",0,0,NA
"1549","US1CASB0001",2013-11-27,"NOAA",0,0,NA
"1550","US1CASB0001",2013-11-28,"NOAA",0,0,0
"1551","US1CASB0001",2013-11-29,"NOAA",74,0,0
"1552","US1CASB0001",2013-11-30,"NOAA",51,0,0
"1553","US1CASB0001",2013-12-01,"NOAA",0,0,NA
"1554","US1CASB0001",2013-12-02,"NOAA",0,0,NA
"1555","US1CASB0001",2013-12-03,"NOAA",0,0,NA
"1556","US1CASB0001",2013-12-04,"NOAA",0,0,NA
"1557","US1CASB0001",2013-12-05,"NOAA",0,0,NA
"1558","US1CASB0001",2013-12-06,"NOAA",0,0,NA
"1559","US1CASB0001",2013-12-07,"NOAA",46,NA,NA
"1560","US1CASB0001",2013-12-08,"NOAA",5,NA,NA
"1561","US1CASB0001",2013-12-09,"NOAA",0,0,0
"1562","US1CASB0001",2013-12-10,"NOAA",0,0,0
"1563","US1CASB0001",2013-12-11,"NOAA",0,0,NA
"1564","US1CASB0001",2013-12-12,"NOAA",0,0,0
"1565","US1CASB0001",2013-12-13,"NOAA",0,0,0
"1566","US1CASB0001",2013-12-14,"NOAA",0,0,0
"1567","US1CASB0001",2013-12-15,"NOAA",0,0,NA
"1568","US1CASB0001",2013-12-16,"NOAA",0,0,NA
"1569","US1CASB0001",2013-12-17,"NOAA",0,0,NA
"1570","US1CASB0001",2013-12-18,"NOAA",0,0,NA
"1571","US1CASB0001",2013-12-19,"NOAA",0,0,NA
"1572","US1CASB0001",2013-12-20,"NOAA",0,0,NA
"1573","US1CASB0001",2013-12-21,"NOAA",0,0,NA
"1574","US1CASB0001",2013-12-22,"NOAA",0,0,NA
"1575","US1CASB0001",2013-12-23,"NOAA",0,0,NA
"1576","US1CASB0001",2013-12-24,"NOAA",0,0,NA
"1577","US1CASB0001",2013-12-25,"NOAA",0,0,NA
"1578","US1CASB0001",2013-12-26,"NOAA",0,0,NA
"1579","US1CASB0001",2013-12-27,"NOAA",0,0,NA
"1580","US1CASB0001",2013-12-28,"NOAA",0,0,NA
"1581","US1CASB0001",2013-12-29,"NOAA",0,0,NA
"1582","US1CASB0001",2013-12-30,"NOAA",0,0,NA
"1583","US1CASB0001",2013-12-31,"NOAA",0,0,NA
"1584","US1CASB0001",2014-01-01,"NOAA",0,0,NA
"1585","US1CASB0001",2014-01-02,"NOAA",0,0,NA
"1586","US1CASB0001",2014-01-03,"NOAA",0,0,NA
"1587","US1CASB0001",2014-01-04,"NOAA",0,0,NA
"1588","US1CASB0001",2014-01-05,"NOAA",0,0,NA
"1589","US1CASB0001",2014-01-06,"NOAA",0,0,NA
"1590","US1CASB0001",2014-01-07,"NOAA",0,0,0
"1591","US1CASB0001",2014-01-08,"NOAA",0,0,0
"1592","US1CASB0001",2014-01-09,"NOAA",0,0,0
"1593","US1CASB0001",2014-01-10,"NOAA",0,0,0
"1594","US1CASB0001",2014-01-11,"NOAA",0,0,0
"1595","US1CASB0001",2014-01-12,"NOAA",0,0,0
"1596","US1CASB0001",2014-01-13,"NOAA",0,0,0
"1597","US1CASB0001",2014-01-14,"NOAA",0,0,0
"1598","US1CASB0001",2014-01-15,"NOAA",0,0,NA
"1599","US1CASB0001",2014-01-16,"NOAA",0,0,NA
"1600","US1CASB0001",2014-01-17,"NOAA",0,0,NA
"1601","US1CASB0001",2014-01-18,"NOAA",0,0,NA
"1602","US1CASB0001",2014-01-19,"NOAA",0,0,NA
"1603","US1CASB0001",2014-01-20,"NOAA",0,0,NA
"1604","US1CASB0001",2014-01-21,"NOAA",0,0,NA
"1605","US1CASB0001",2014-01-22,"NOAA",0,0,NA
"1606","US1CASB0001",2014-01-23,"NOAA",0,0,NA
"1607","US1CASB0001",2014-01-24,"NOAA",0,0,NA
"1608","US1CASB0001",2014-01-25,"NOAA",0,0,NA
"1609","US1CASB0001",2014-01-26,"NOAA",0,0,NA
"1610","US1CASB0001",2014-01-27,"NOAA",0,NA,NA
"1611","US1CASB0001",2014-01-28,"NOAA",0,0,NA
"1612","US1CASB0001",2014-01-29,"NOAA",0,0,NA
"1613","US1CASB0001",2014-01-30,"NOAA",0,0,NA
"1614","US1CASB0001",2014-01-31,"NOAA",0,0,NA
"1615","US1CASB0001",2014-02-01,"NOAA",0,NA,NA
"1616","US1CASB0001",2014-02-02,"NOAA",0,NA,NA
"1617","US1CASB0001",2014-02-03,"NOAA",81,NA,NA
"1618","US1CASB0001",2014-02-04,"NOAA",0,0,NA
"1619","US1CASB0001",2014-02-05,"NOAA",0,0,NA
"1620","US1CASB0001",2014-02-06,"NOAA",5,NA,NA
"1621","US1CASB0001",2014-02-07,"NOAA",71,NA,NA
"1622","US1CASB0001",2014-02-08,"NOAA",0,NA,NA
"1623","US1CASB0001",2014-02-09,"NOAA",0,NA,NA
"1624","US1CASB0001",2014-02-10,"NOAA",0,NA,NA
"1625","US1CASB0001",2014-02-11,"NOAA",0,NA,NA
"1626","US1CASB0001",2014-02-12,"NOAA",0,NA,NA
"1627","US1CASB0001",2014-02-13,"NOAA",0,NA,NA
"1628","US1CASB0001",2014-02-14,"NOAA",0,NA,NA
"1629","US1CASB0001",2014-02-15,"NOAA",0,NA,NA
"1630","US1CASB0001",2014-02-16,"NOAA",0,NA,NA
"1631","US1CASB0001",2014-02-17,"NOAA",0,NA,NA
"1632","US1CASB0001",2014-02-18,"NOAA",0,NA,NA
"1633","US1CASB0001",2014-02-19,"NOAA",0,0,NA
"1634","US1CASB0001",2014-02-20,"NOAA",0,0,NA
"1635","US1CASB0001",2014-02-21,"NOAA",0,0,NA
"1636","US1CASB0001",2014-02-22,"NOAA",0,0,NA
"1637","US1CASB0001",2014-02-23,"NOAA",0,0,NA
"1638","US1CASB0001",2014-02-24,"NOAA",0,0,NA
"1639","US1CASB0001",2014-02-25,"NOAA",0,0,NA
"1640","US1CASB0001",2014-02-26,"NOAA",0,0,NA
"1641","US1CASB0001",2014-02-27,"NOAA",432,NA,NA
"1642","US1CASB0001",2014-02-28,"NOAA",406,NA,NA
"1643","US1CASB0001",2014-03-01,"NOAA",71,NA,NA
"1644","US1CASB0001",2014-03-02,"NOAA",305,NA,NA
"1645","US1CASB0001",2014-03-03,"NOAA",28,NA,NA
"1646","US1CASB0001",2014-03-04,"NOAA",5,NA,NA
"1647","US1CASB0001",2014-03-05,"NOAA",0,NA,NA
"1648","US1CASB0001",2014-03-06,"NOAA",0,NA,NA
"1649","US1CASB0001",2014-03-07,"NOAA",0,NA,NA
"1650","US1CASB0001",2014-03-08,"NOAA",0,NA,NA
"1651","US1CASB0001",2014-03-09,"NOAA",0,NA,NA
"1652","US1CASB0001",2014-03-10,"NOAA",0,NA,NA
"1653","US1CASB0001",2014-03-11,"NOAA",0,NA,NA
"1654","US1CASB0001",2014-03-12,"NOAA",0,NA,NA
"1655","US1CASB0001",2014-03-13,"NOAA",0,NA,NA
"1656","US1CASB0001",2014-03-14,"NOAA",0,NA,NA
"1657","US1CASB0001",2014-03-15,"NOAA",0,NA,NA
"1658","US1CASB0001",2014-03-16,"NOAA",0,NA,NA
"1659","US1CASB0001",2014-03-17,"NOAA",0,0,NA
"1660","US1CASB0001",2014-03-18,"NOAA",0,0,NA
"1661","US1CASB0001",2014-03-19,"NOAA",0,0,NA
"1662","US1CASB0001",2014-03-20,"NOAA",0,0,NA
"1663","US1CASB0001",2014-03-21,"NOAA",0,NA,NA
"1664","US1CASB0001",2014-03-22,"NOAA",0,NA,NA
"1665","US1CASB0001",2014-03-23,"NOAA",0,NA,NA
"1666","US1CASB0001",2014-03-24,"NOAA",0,NA,NA
"1667","US1CASB0001",2014-03-25,"NOAA",0,NA,NA
"1668","US1CASB0001",2014-03-26,"NOAA",0,NA,NA
"1669","US1CASB0001",2014-03-27,"NOAA",5,NA,NA
"1670","US1CASB0001",2014-03-28,"NOAA",0,0,NA
"1671","US1CASB0001",2014-03-29,"NOAA",0,NA,NA
"1672","US1CASB0001",2014-03-30,"NOAA",3,NA,NA
"1673","US1CASB0001",2014-03-31,"NOAA",0,0,NA
"1674","US1CASB0001",2014-04-01,"NOAA",30,NA,NA
"1675","US1CASB0001",2014-04-02,"NOAA",56,NA,NA
"1676","US1CASB0001",2014-04-03,"NOAA",5,NA,NA
"1677","US1CASB0001",2014-04-04,"NOAA",0,0,NA
"1678","US1CASB0001",2014-04-05,"NOAA",0,0,NA
"1679","US1CASB0001",2014-04-06,"NOAA",0,0,NA
"1680","US1CASB0001",2014-04-07,"NOAA",0,0,NA
"1681","US1CASB0001",2014-04-08,"NOAA",0,0,NA
"1682","US1CASB0001",2014-04-09,"NOAA",0,0,NA
"1683","US1CASB0001",2014-04-10,"NOAA",0,0,NA
"1684","US1CASB0001",2014-04-11,"NOAA",0,0,NA
"1685","US1CASB0001",2014-04-12,"NOAA",0,0,NA
"1686","US1CASB0001",2014-04-13,"NOAA",0,0,NA
"1687","US1CASB0001",2014-04-14,"NOAA",0,0,NA
"1688","US1CASB0001",2014-04-15,"NOAA",0,0,NA
"1689","US1CASB0001",2014-04-16,"NOAA",0,0,NA
"1690","US1CASB0001",2014-04-17,"NOAA",0,NA,NA
"1691","US1CASB0001",2014-04-18,"NOAA",0,NA,NA
"1692","US1CASB0001",2014-04-19,"NOAA",0,NA,NA
"1693","US1CASB0001",2014-04-20,"NOAA",0,NA,NA
"1694","US1CASB0001",2014-04-21,"NOAA",0,NA,NA
"1695","US1CASB0001",2014-04-22,"NOAA",0,NA,NA
"1696","US1CASB0001",2014-04-23,"NOAA",0,NA,NA
"1697","US1CASB0001",2014-04-24,"NOAA",0,NA,NA
"1698","US1CASB0001",2014-04-25,"NOAA",0,NA,NA
"1699","US1CASB0001",2014-04-26,"NOAA",8,NA,NA
"1700","US1CASB0001",2014-04-27,"NOAA",0,NA,NA
"1701","US1CASB0001",2014-04-28,"NOAA",0,0,NA
"1702","US1CASB0001",2014-04-29,"NOAA",0,0,NA
"1703","US1CASB0001",2014-04-30,"NOAA",0,0,NA
"1704","US1CASB0001",2014-05-01,"NOAA",0,NA,NA
"1705","US1CASB0001",2014-05-02,"NOAA",0,0,NA
"1706","US1CASB0001",2014-05-03,"NOAA",0,0,NA
"1707","US1CASB0001",2014-05-04,"NOAA",0,0,NA
"1708","US1CASB0001",2014-05-05,"NOAA",0,NA,NA
"1709","US1CASB0001",2014-05-06,"NOAA",0,NA,NA
"1710","US1CASB0001",2014-05-07,"NOAA",0,NA,NA
"1711","US1CASB0001",2014-05-08,"NOAA",0,NA,NA
"1712","US1CASB0001",2014-05-09,"NOAA",0,NA,NA
"1713","US1CASB0001",2014-05-10,"NOAA",0,NA,NA
"1714","US1CASB0001",2014-05-11,"NOAA",0,NA,NA
"1715","US1CASB0001",2014-05-12,"NOAA",0,NA,NA
"1716","US1CASB0001",2014-05-13,"NOAA",0,NA,NA
"1717","US1CASB0001",2014-05-14,"NOAA",0,NA,NA
"1718","US1CASB0001",2014-05-15,"NOAA",0,NA,NA
"1719","US1CASB0001",2014-05-16,"NOAA",0,NA,NA
"1720","US1CASB0001",2014-05-17,"NOAA",0,NA,NA
"1721","US1CASB0001",2014-05-18,"NOAA",0,NA,NA
"1722","US1CASB0001",2014-05-19,"NOAA",0,NA,NA
"1723","US1CASB0001",2014-05-20,"NOAA",0,NA,NA
"1724","US1CASB0001",2014-05-21,"NOAA",0,NA,NA
"1725","US1CASB0001",2014-05-22,"NOAA",0,NA,NA
"1726","US1CASB0001",2014-05-23,"NOAA",0,NA,NA
"1727","US1CASB0001",2014-05-24,"NOAA",0,NA,NA
"1728","US1CASB0001",2014-05-25,"NOAA",0,NA,NA
"1729","US1CASB0001",2014-05-26,"NOAA",0,NA,NA
"1730","US1CASB0001",2014-05-27,"NOAA",0,NA,NA
"1731","US1CASB0001",2014-05-28,"NOAA",0,NA,NA
"1732","US1CASB0001",2014-05-29,"NOAA",0,NA,NA
"1733","US1CASB0001",2014-05-30,"NOAA",0,NA,NA
"1734","US1CASB0001",2014-05-31,"NOAA",0,NA,NA
"1735","US1CASB0001",2014-06-01,"NOAA",0,NA,NA
"1736","US1CASB0001",2014-06-02,"NOAA",0,NA,NA
"1737","US1CASB0001",2014-06-03,"NOAA",0,NA,NA
"1738","US1CASB0001",2014-06-04,"NOAA",0,NA,NA
"1739","US1CASB0001",2014-06-05,"NOAA",0,NA,NA
"1740","US1CASB0001",2014-06-06,"NOAA",0,0,NA
"1741","US1CASB0001",2014-06-07,"NOAA",0,NA,NA
"1742","US1CASB0001",2014-06-08,"NOAA",0,NA,NA
"1743","US1CASB0001",2014-06-09,"NOAA",0,NA,NA
"1744","US1CASB0001",2014-06-10,"NOAA",5,NA,NA
"1745","US1CASB0001",2014-06-11,"NOAA",8,NA,NA
"1746","US1CASB0001",2014-06-12,"NOAA",5,NA,NA
"1747","US1CASB0001",2014-06-13,"NOAA",3,NA,NA
"1748","US1CASB0001",2014-06-14,"NOAA",3,NA,NA
"1749","US1CASB0001",2014-06-15,"NOAA",5,NA,NA
"1750","US1CASB0001",2014-06-16,"NOAA",0,0,NA
"1751","US1CASB0001",2014-06-17,"NOAA",0,NA,NA
"1752","US1CASB0001",2014-06-18,"NOAA",0,NA,NA
"1753","US1CASB0001",2014-06-19,"NOAA",0,NA,NA
"1754","US1CASB0001",2014-06-20,"NOAA",0,NA,NA
"1755","US1CASB0001",2014-06-21,"NOAA",0,NA,NA
"1756","US1CASB0001",2014-06-22,"NOAA",0,NA,NA
"1757","US1CASB0001",2014-06-23,"NOAA",0,NA,NA
"1758","US1CASB0001",2014-06-24,"NOAA",0,NA,NA
"1759","US1CASB0001",2014-06-25,"NOAA",0,NA,NA
"1760","US1CASB0001",2014-06-26,"NOAA",0,NA,NA
"1761","US1CASB0001",2014-06-27,"NOAA",0,NA,NA
"1762","US1CASB0001",2014-06-28,"NOAA",0,NA,NA
"1763","US1CASB0001",2014-06-29,"NOAA",0,NA,NA
"1764","US1CASB0001",2014-06-30,"NOAA",0,NA,NA
"1765","US1CASB0001",2014-07-01,"NOAA",5,NA,NA
"1766","US1CASB0001",2014-07-02,"NOAA",0,NA,NA
"1767","US1CASB0001",2014-07-03,"NOAA",0,NA,NA
"1768","US1CASB0001",2014-07-04,"NOAA",0,NA,NA
"1769","US1CASB0001",2014-07-05,"NOAA",0,NA,NA
"1770","US1CASB0001",2014-07-06,"NOAA",0,NA,NA
"1771","US1CASB0001",2014-07-07,"NOAA",0,NA,NA
"1772","US1CASB0001",2014-07-08,"NOAA",0,NA,NA
"1773","US1CASB0001",2014-07-09,"NOAA",0,NA,NA
"1774","US1CASB0001",2014-07-10,"NOAA",0,NA,NA
"1775","US1CASB0001",2014-07-11,"NOAA",0,NA,NA
"1776","US1CASB0001",2014-07-12,"NOAA",0,NA,NA
"1777","US1CASB0001",2014-07-13,"NOAA",0,NA,NA
"1778","US1CASB0001",2014-07-14,"NOAA",0,NA,NA
"1779","US1CASB0001",2014-07-15,"NOAA",0,NA,NA
"1780","US1CASB0001",2014-07-16,"NOAA",10,NA,NA
"1781","US1CASB0001",2014-07-17,"NOAA",5,NA,NA
"1782","US1CASB0001",2014-07-18,"NOAA",0,0,NA
"1783","US1CASB0001",2014-07-19,"NOAA",0,0,NA
"1784","US1CASB0001",2014-07-20,"NOAA",5,NA,NA
"1785","US1CASB0001",2014-07-21,"NOAA",0,NA,NA
"1786","US1CASB0001",2014-07-22,"NOAA",0,NA,NA
"1787","US1CASB0001",2014-07-23,"NOAA",0,NA,NA
"1788","US1CASB0001",2014-07-24,"NOAA",0,NA,NA
"1789","US1CASB0001",2014-07-25,"NOAA",0,NA,NA
"1790","US1CASB0001",2014-07-26,"NOAA",0,NA,NA
"1791","US1CASB0001",2014-07-27,"NOAA",0,NA,NA
"1792","US1CASB0001",2014-07-28,"NOAA",0,NA,NA
"1793","US1CASB0001",2014-07-29,"NOAA",0,NA,NA
"1794","US1CASB0001",2014-07-30,"NOAA",0,NA,NA
"1795","US1CASB0001",2014-07-31,"NOAA",0,NA,NA
"1796","US1CASB0001",2014-08-01,"NOAA",0,NA,NA
"1797","US1CASB0001",2014-08-02,"NOAA",0,NA,NA
"1798","US1CASB0001",2014-08-03,"NOAA",0,NA,NA
"1799","US1CASB0001",2014-08-04,"NOAA",0,NA,NA
"1800","US1CASB0001",2014-08-05,"NOAA",0,NA,NA
"1801","US1CASB0001",2014-08-06,"NOAA",0,NA,NA
"1802","US1CASB0001",2014-08-07,"NOAA",0,NA,NA
"1803","US1CASB0001",2014-08-08,"NOAA",NA,NA,NA
"1804","US1CASB0001",2014-08-09,"NOAA",NA,NA,NA
"1805","US1CASB0001",2014-08-10,"NOAA",0,NA,NA
"1806","US1CASB0001",2014-08-11,"NOAA",0,NA,NA
"1807","US1CASB0001",2014-08-12,"NOAA",0,NA,NA
"1808","US1CASB0001",2014-08-13,"NOAA",0,NA,NA
"1809","US1CASB0001",2014-08-14,"NOAA",0,NA,NA
"1810","US1CASB0001",2014-08-15,"NOAA",0,NA,NA
"1811","US1CASB0001",2014-08-16,"NOAA",0,NA,NA
"1812","US1CASB0001",2014-08-17,"NOAA",0,NA,NA
"1813","US1CASB0001",2014-08-18,"NOAA",0,NA,NA
"1814","US1CASB0001",2014-08-19,"NOAA",0,NA,NA
"1815","US1CASB0001",2014-08-20,"NOAA",0,NA,NA
"1816","US1CASB0001",2014-08-21,"NOAA",0,NA,NA
"1817","US1CASB0001",2014-08-22,"NOAA",0,NA,NA
"1818","US1CASB0001",2014-08-23,"NOAA",5,NA,NA
"1819","US1CASB0001",2014-08-24,"NOAA",0,NA,NA
"1820","US1CASB0001",2014-08-25,"NOAA",0,NA,NA
"1821","US1CASB0001",2014-08-26,"NOAA",0,NA,NA
"1822","US1CASB0001",2014-08-27,"NOAA",0,NA,NA
"1823","US1CASB0001",2014-08-28,"NOAA",0,NA,NA
"1824","US1CASB0001",2014-08-29,"NOAA",0,NA,NA
"1825","US1CASB0001",2014-08-30,"NOAA",0,NA,NA
"1826","US1CASB0001",2014-08-31,"NOAA",0,NA,NA
"1827","US1CASB0001",2014-09-01,"NOAA",0,NA,NA
"1828","US1CASB0001",2014-09-02,"NOAA",0,NA,NA
"1829","US1CASB0001",2014-09-03,"NOAA",0,NA,NA
"1830","US1CASB0001",2014-09-04,"NOAA",0,NA,NA
"1831","US1CASB0001",2014-09-05,"NOAA",0,NA,NA
"1832","US1CASB0001",2014-09-06,"NOAA",0,NA,NA
"1833","US1CASB0001",2014-09-07,"NOAA",0,NA,NA
"1834","US1CASB0001",2014-09-08,"NOAA",0,NA,NA
"1835","US1CASB0001",2014-09-09,"NOAA",0,NA,NA
"1836","US1CASB0001",2014-09-10,"NOAA",0,NA,NA
"1837","US1CASB0001",2014-09-11,"NOAA",0,NA,NA
"1838","US1CASB0001",2014-09-12,"NOAA",0,NA,NA
"1839","US1CASB0001",2014-09-13,"NOAA",0,NA,NA
"1840","US1CASB0001",2014-09-14,"NOAA",0,NA,NA
"1841","US1CASB0001",2014-09-15,"NOAA",0,NA,NA
"1842","US1CASB0001",2014-09-16,"NOAA",0,NA,NA
"1843","US1CASB0001",2014-09-17,"NOAA",0,NA,NA
"1844","US1CASB0001",2014-09-18,"NOAA",0,NA,NA
"1845","US1CASB0001",2014-09-19,"NOAA",0,NA,NA
"1846","US1CASB0001",2014-09-20,"NOAA",0,NA,NA
"1847","US1CASB0001",2014-09-21,"NOAA",0,NA,NA
"1848","US1CASB0001",2014-09-22,"NOAA",0,NA,NA
"1849","US1CASB0001",2014-09-23,"NOAA",0,NA,NA
"1850","US1CASB0001",2014-09-24,"NOAA",0,NA,NA
"1851","US1CASB0001",2014-09-25,"NOAA",0,NA,NA
"1852","US1CASB0001",2014-09-26,"NOAA",0,NA,NA
"1853","US1CASB0001",2014-09-27,"NOAA",0,NA,NA
"1854","US1CASB0001",2014-09-28,"NOAA",0,NA,NA
"1855","US1CASB0001",2014-09-29,"NOAA",0,NA,NA
"1856","US1CASB0001",2014-09-30,"NOAA",0,NA,NA
"1857","US1CASB0001",2014-10-01,"NOAA",0,NA,NA
"1858","US1CASB0001",2014-10-02,"NOAA",0,NA,NA
"1859","US1CASB0001",2014-10-03,"NOAA",0,NA,NA
"1860","US1CASB0001",2014-10-04,"NOAA",0,NA,NA
"1861","US1CASB0001",2014-10-05,"NOAA",0,NA,NA
"1862","US1CASB0001",2014-10-06,"NOAA",0,NA,NA
"1863","US1CASB0001",2014-10-07,"NOAA",0,NA,NA
"1864","US1CASB0001",2014-10-08,"NOAA",0,NA,NA
"1865","US1CASB0001",2014-10-09,"NOAA",0,NA,NA
"1866","US1CASB0001",2014-10-10,"NOAA",0,NA,NA
"1867","US1CASB0001",2014-10-11,"NOAA",0,NA,NA
"1868","US1CASB0001",2014-10-12,"NOAA",0,NA,NA
"1869","US1CASB0001",2014-10-13,"NOAA",0,0,NA
"1870","US1CASB0001",2014-10-14,"NOAA",0,0,NA
"1871","US1CASB0001",2014-10-15,"NOAA",0,0,NA
"1872","US1CASB0001",2014-10-16,"NOAA",0,NA,NA
"1873","US1CASB0001",2014-10-17,"NOAA",0,NA,NA
"1874","US1CASB0001",2014-10-18,"NOAA",0,NA,NA
"1875","US1CASB0001",2014-10-19,"NOAA",0,NA,NA
"1876","US1CASB0001",2014-10-20,"NOAA",0,NA,NA
"1877","US1CASB0001",2014-10-21,"NOAA",0,NA,NA
"1878","US1CASB0001",2014-10-22,"NOAA",0,NA,NA
"1879","US1CASB0001",2014-10-23,"NOAA",0,NA,NA
"1880","US1CASB0001",2014-10-24,"NOAA",0,NA,NA
"1881","US1CASB0001",2014-10-25,"NOAA",0,NA,NA
"1882","US1CASB0001",2014-10-26,"NOAA",0,NA,NA
"1883","US1CASB0001",2014-10-27,"NOAA",0,NA,NA
"1884","US1CASB0001",2014-10-28,"NOAA",0,NA,NA
"1885","US1CASB0001",2014-10-29,"NOAA",0,NA,NA
"1886","US1CASB0001",2014-10-30,"NOAA",0,NA,NA
"1887","US1CASB0001",2014-10-31,"NOAA",0,NA,NA
"1888","US1CASB0001",2014-11-01,"NOAA",257,NA,NA
"1889","US1CASB0001",2014-11-02,"NOAA",25,NA,NA
"1890","US1CASB0001",2014-11-03,"NOAA",0,NA,NA
"1891","US1CASB0001",2014-11-04,"NOAA",0,NA,NA
"1892","US1CASB0001",2014-11-05,"NOAA",0,NA,NA
"1893","US1CASB0001",2014-11-06,"NOAA",0,NA,NA
"1894","US1CASB0001",2014-11-07,"NOAA",0,NA,NA
"1895","US1CASB0001",2014-11-08,"NOAA",0,NA,NA
"1896","US1CASB0001",2014-11-09,"NOAA",0,NA,NA
"1897","US1CASB0001",2014-11-10,"NOAA",0,NA,NA
"1898","US1CASB0001",2014-11-11,"NOAA",0,NA,NA
"1899","US1CASB0001",2014-11-12,"NOAA",0,NA,NA
"1900","US1CASB0001",2014-11-13,"NOAA",0,NA,NA
"1901","US1CASB0001",2014-11-14,"NOAA",0,NA,NA
"1902","US1CASB0001",2014-11-15,"NOAA",0,NA,NA
"1903","US1CASB0001",2014-11-16,"NOAA",0,NA,NA
"1904","US1CASB0001",2014-11-17,"NOAA",0,NA,NA
"1905","US1CASB0001",2014-11-18,"NOAA",0,NA,NA
"1906","US1CASB0001",2014-11-19,"NOAA",0,NA,NA
"1907","US1CASB0001",2014-11-20,"NOAA",0,NA,NA
"1908","US1CASB0001",2014-11-21,"NOAA",0,NA,NA
"1909","US1CASB0001",2014-11-22,"NOAA",0,NA,NA
"1910","US1CASB0001",2014-11-23,"NOAA",0,NA,NA
"1911","US1CASB0001",2014-11-24,"NOAA",0,NA,NA
"1912","US1CASB0001",2014-11-25,"NOAA",0,NA,NA
"1913","US1CASB0001",2014-11-26,"NOAA",0,NA,NA
"1914","US1CASB0001",2014-11-27,"NOAA",0,NA,NA
"1915","US1CASB0001",2014-11-28,"NOAA",0,NA,NA
