monthseq,month,flodfreqcl,floddurcl,pondfreqcl,ponddurcl,ponddep.l,ponddep.r,ponddep.h,dlyavgprecip.l,dlyavgprecip.r,dlyavgprecip.h,dlyavgpotet.l,dlyavgpotet.r,dlyavgpotet.h,cokey,comonthkey
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875511,155978524
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978501
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978502
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978503
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978504
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978505
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978506
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978507
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978508
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978509
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978510
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978511
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875510,155978512
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978441
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978442
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978443
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978444
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978445
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978446
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978447
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978448
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978449
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978450
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978451
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875505,155978452
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978429
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978430
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978431
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978432
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978433
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978434
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978435
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978436
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978437
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978438
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978439
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875504,155978440
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978417
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978418
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978419
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978420
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978421
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978422
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978423
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978424
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978425
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978426
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978427
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875503,155978428
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980769
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980770
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980771
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980772
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980773
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980774
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980775
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980776
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980777
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980778
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980779
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875699,155980780
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980757
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980758
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980759
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980760
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980761
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980762
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980763
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980764
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980765
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980766
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980767
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875698,155980768
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980745
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980746
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980747
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980748
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980749
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980750
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980751
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980752
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980753
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980754
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980755
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875697,155980756
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980733
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980734
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980735
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980736
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980737
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980738
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980739
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980740
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980741
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980742
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980743
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875696,155980744
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980721
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980722
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980723
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980724
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980725
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980726
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980727
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980728
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980729
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980730
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980731
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875695,155980732
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980709
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980710
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980711
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980712
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980713
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980714
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980715
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980716
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980717
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980718
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980719
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875694,155980720
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980613
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980614
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980615
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980616
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980617
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980618
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980619
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980620
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980621
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980622
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980623
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875686,155980624
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980601
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980602
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980603
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980604
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980605
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980606
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980607
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980608
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980609
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980610
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980611
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875685,155980612
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980589
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980590
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980591
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980592
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980593
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980594
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980595
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980596
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980597
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980598
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980599
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875684,155980600
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980493
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980494
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980495
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980496
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980497
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980498
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980499
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980500
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980501
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980502
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980503
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875676,155980504
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980481
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980482
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980483
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980484
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980485
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980486
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980487
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980488
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980489
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980490
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980491
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875675,155980492
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980469
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980470
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980471
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980472
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980473
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980474
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980475
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980476
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980477
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980478
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980479
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875674,155980480
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980457
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980458
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980459
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980460
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980461
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980462
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980463
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980464
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980465
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980466
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980467
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875673,155980468
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980421
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980422
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980423
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980424
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980425
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980426
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980427
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980428
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980429
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980430
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980431
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875670,155980432
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980409
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980410
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980411
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980412
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980413
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980414
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980415
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980416
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980417
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980418
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980419
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875669,155980420
4,April,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801449
8,August,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801450
12,December,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801451
2,February,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801452
1,January,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801453
7,July,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801454
6,June,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801455
3,March,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801456
5,May,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801457
11,November,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801458
10,October,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801459
9,September,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697360,164801460
4,April,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801461
8,August,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801462
12,December,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801463
2,February,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801464
1,January,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801465
7,July,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801466
6,June,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801467
3,March,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801468
5,May,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801469
11,November,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801470
10,October,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801471
9,September,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697361,164801472
4,April,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801473
8,August,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801474
12,December,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801475
2,February,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801476
1,January,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801477
7,July,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801478
6,June,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801479
3,March,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801480
5,May,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801481
11,November,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801482
10,October,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801483
9,September,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697362,164801484
4,April,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801737
8,August,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801738
12,December,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801739
2,February,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801740
1,January,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801741
7,July,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801742
6,June,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801743
3,March,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801744
5,May,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801745
11,November,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801746
10,October,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801747
9,September,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697385,164801748
4,April,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801749
8,August,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801750
12,December,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801751
2,February,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801752
1,January,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801753
7,July,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801754
6,June,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801755
3,March,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801756
5,May,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801757
11,November,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801758
10,October,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801759
9,September,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697386,164801760
4,April,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801761
8,August,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801762
12,December,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801763
2,February,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801764
1,January,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801765
7,July,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801766
6,June,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801767
3,March,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801768
5,May,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801769
11,November,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801770
10,October,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801771
9,September,None,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697387,164801772
4,April,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697388,164801773
8,August,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697388,164801774
12,December,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697388,164801775
2,February,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697388,164801776
1,January,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697388,164801777
7,July,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697388,164801778
6,June,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697388,164801779
3,March,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697388,164801780
5,May,None,,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15697388,164801781
