hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
H2,NA,H,NA,2,NA,18,NA,NA,66,NA,NA,NA,NA,0,0,0,0,3,5,55,67.5,80,50,62.5,75,40,55,70,20,42.5,65,NA,33.5,NA,NA,3,NA,NA,4.2,NA,NA,5.8,NA,NA,10.5,NA,NA,10,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,25,30,35,NA,NA,NA,1,2,3,NA,NA,NA,1.2,1.35,1.5,NA,NA,NA,NA,1.61,NA,NA,4,9,14,0.09,0.13,0.17,NA,NA,NA,NA,24.5,NA,NA,14.6,NA,NA,34,NA,3,4.5,5.9,35,40,45,10,11,20,0,2,11,0.15,0.28,0,0,0,0,0,0,0,0,0,0,0,0,15,17.5,20,NA,NA,NA,NA,NA,NA,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896900,42963140
H3,NA,H,NA,3,NA,66,NA,NA,152,NA,NA,NA,NA,0,0,0,10,13,15,25,40,55,15,32.5,50,10,22.5,35,0,5,10,NA,90.7,NA,NA,0.5,NA,NA,10.9,NA,NA,33.4,NA,NA,37.8,NA,NA,8.1,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,0,7.5,15,NA,NA,NA,0.1,0.55,1,NA,NA,NA,1.3,1.45,1.6,NA,NA,NA,NA,1.61,NA,NA,141,300,705,0.03,0.04,0.05,NA,6.7,NA,NA,5.2,NA,NA,2.3,NA,NA,18,NA,0,1.5,2.9,0,7,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,6.1,6.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896900,42963141
H1,NA,H,NA,1,NA,0,NA,NA,18,NA,NA,NA,NA,0,0,0,0,3,5,55,67.5,80,50,62.5,75,45,60,75,40,55,70,NA,29.1,NA,NA,2.4,NA,NA,3.4,NA,NA,4.8,NA,NA,9.1,NA,NA,9.4,NA,NA,53.4,NA,NA,NA,NA,NA,NA,NA,15,17.5,20,NA,NA,NA,2,4,6,NA,NA,NA,1.2,1.35,1.5,NA,NA,NA,NA,1.43,NA,NA,4,9,14,0.11,0.14,0.17,NA,NA,NA,NA,22.1,NA,NA,10.9,NA,NA,34,NA,0,1.5,2.9,25,30,35,5,6,10,0,2,6,0.15,0.28,0,0,0,0,0,0,0,0,0,0,0,0,10,15,20,NA,NA,NA,NA,NA,NA,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896899,42963136
H2,NA,H,NA,2,NA,18,NA,NA,66,NA,NA,NA,NA,0,0,0,0,3,5,55,67.5,80,50,62.5,75,40,55,70,20,42.5,65,NA,33.5,NA,NA,3,NA,NA,4.2,NA,NA,5.8,NA,NA,10.5,NA,NA,10,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,25,30,35,NA,NA,NA,1,2,3,NA,NA,NA,1.2,1.35,1.5,NA,NA,NA,NA,1.61,NA,NA,4,9,14,0.09,0.13,0.17,NA,NA,NA,NA,24.5,NA,NA,14.6,NA,NA,34,NA,3,4.5,5.9,35,40,45,10,11,20,0,2,11,0.15,0.28,0,0,0,0,0,0,0,0,0,0,0,0,15,17.5,20,NA,NA,NA,NA,NA,NA,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896899,42963137
H3,NA,H,NA,3,NA,66,NA,NA,152,NA,NA,NA,NA,0,0,0,10,13,15,25,40,55,15,32.5,50,10,22.5,35,0,5,10,NA,90.7,NA,NA,0.5,NA,NA,10.9,NA,NA,33.4,NA,NA,37.8,NA,NA,8.1,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,0,7.5,15,NA,NA,NA,0.1,0.55,1,NA,NA,NA,1.3,1.45,1.6,NA,NA,NA,NA,1.61,NA,NA,141,300,705,0.03,0.04,0.05,NA,6.7,NA,NA,5.2,NA,NA,2.3,NA,NA,18,NA,0,1.5,2.9,0,7,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,6.1,6.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896899,42963138
H1,NA,H,NA,1,NA,0,NA,NA,10,NA,NA,NA,NA,10,15,20,25,33,40,50,62.5,75,40,55,70,30,50,70,25,37.5,50,NA,41.4,NA,NA,3.9,NA,NA,5.4,NA,NA,7.3,NA,NA,12.9,NA,NA,11.9,NA,NA,37.1,NA,NA,NA,NA,NA,NA,NA,18,21.5,25,NA,NA,NA,1,2.5,4,NA,NA,NA,1.35,1.43,1.5,NA,NA,NA,NA,1.59,NA,NA,4,9,14,0.07,0.09,0.1,NA,NA,NA,NA,12.8,NA,NA,6.6,NA,NA,18,NA,0,1.5,2.9,25,27.5,30,0,2.5,5,0,0,0,0.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,15,20,NA,NA,NA,NA,NA,NA,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896897,42963130
H2,NA,H,NA,2,NA,10,NA,NA,43,NA,NA,NA,NA,15,30,45,40,48,55,45,60,75,35,50,65,30,45,60,25,37.5,50,NA,33.5,NA,NA,3,NA,NA,4.2,NA,NA,5.8,NA,NA,10.5,NA,NA,10,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,25,30,35,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.5,NA,NA,1.4,3,4,0.04,0.06,0.07,NA,NA,NA,NA,6.3,NA,NA,3.6,NA,NA,NA,NA,3,4.5,5.9,35,37.5,40,15,17.5,20,0,2,6,0.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,15,17.5,20,NA,NA,NA,NA,NA,NA,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896897,42963131
H3,NA,H,NA,3,NA,43,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896897,42963132
R,NA,R,NA,NA,NA,0,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896896,42963129
H1,NA,H,NA,1,NA,0,NA,NA,36,NA,NA,NA,NA,0,0,0,0,8,15,60,65,70,50,60,70,35,45,55,20,27.5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.5,10,NA,NA,NA,1,2,3,NA,NA,NA,1.3,1.4,1.5,NA,NA,NA,NA,NA,NA,NA,14,28,42,0.07,0.08,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.5,2.9,NA,NA,NA,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,10,15,20,NA,NA,NA,NA,NA,NA,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896893,42963122
H2,NA,H,NA,2,NA,36,NA,NA,152,NA,NA,NA,NA,0,0,0,5,15,25,25,37.5,50,15,27.5,40,10,17.5,25,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,5,NA,NA,NA,0,0.5,1,NA,NA,NA,1.4,1.5,1.6,NA,NA,NA,NA,NA,NA,NA,141,300,705,0.03,0.04,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.5,2.9,NA,NA,NA,0,0,0,0,0,0,0.02,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,7.5,10,NA,NA,NA,NA,NA,NA,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896893,42963123
H1,NA,H,NA,1,NA,0,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896892,42963121
Oi,NA,O,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,100,100,100,60,75,100,50,65,90,NA,35,NA,NA,10,NA,NA,10,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,0,15,25,NA,NA,NA,60,75,90,NA,NA,NA,0.1,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,42,373,705,0.3,0.45,0.6,NA,NA,NA,40,60,80,20,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30,35,40,NA,NA,NA,3.5,4.5,5.5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896891,42963117
H1,NA,H,NA,1,NA,3,NA,NA,21,NA,NA,NA,NA,0,0,0,25,30,35,90,95,100,85,92.5,100,80,87.5,95,70,80,90,NA,17.3,NA,NA,0.1,NA,NA,0.4,NA,NA,1.2,NA,NA,5,NA,NA,10.6,NA,NA,47.7,NA,NA,NA,NA,NA,NA,NA,30,35,40,NA,NA,NA,2,3,4,NA,NA,NA,1.2,1.3,1.4,NA,NA,NA,NA,1.38,NA,NA,4,9,14,0.12,0.16,0.19,NA,NA,NA,NA,26.7,NA,NA,17,NA,NA,37,NA,0,1.5,2.9,35,37.5,40,10,12.5,15,6,10,14,0.17,0.32,0,0,0,0,0,0,0,0,0,0,0,0,15,20,25,NA,NA,NA,NA,NA,NA,5.6,5.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896891,42963118
H2,NA,H,NA,2,NA,21,NA,NA,84,NA,NA,NA,NA,0,0,0,20,33,45,60,70,80,50,55,60,45,52.5,60,40,47.5,55,NA,7.5,NA,NA,0.5,NA,NA,0.8,NA,NA,1.2,NA,NA,2.4,NA,NA,2.6,NA,NA,54.5,NA,NA,NA,NA,NA,NA,NA,35,38,50,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.3,1.4,1.5,NA,NA,NA,NA,1.79,NA,NA,1.4,3,4,0.1,0.13,0.15,NA,NA,NA,NA,18.1,NA,NA,11.9,NA,NA,23,NA,3,4.5,5.9,35,42.5,50,15,20,25,2,5,11,0.15,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,22.5,25,NA,NA,NA,NA,NA,NA,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896891,42963119
H3,NA,H,NA,3,NA,84,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896891,42963120
Oi,NA,O,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,100,100,100,60,75,100,50,65,90,NA,35,NA,NA,10,NA,NA,10,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,0,15,25,NA,NA,NA,60,75,90,NA,NA,NA,0.1,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,42,373,705,0.3,0.45,0.6,NA,NA,NA,40,60,80,20,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30,35,40,NA,NA,NA,3.5,4.5,5.5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896890,42963113
H1,NA,H,NA,1,NA,3,NA,NA,21,NA,NA,NA,NA,0,0,0,25,30,35,90,95,100,85,92.5,100,80,87.5,95,70,80,90,NA,17.3,NA,NA,0.1,NA,NA,0.4,NA,NA,1.2,NA,NA,5,NA,NA,10.6,NA,NA,47.7,NA,NA,NA,NA,NA,NA,NA,30,35,40,NA,NA,NA,2,3,4,NA,NA,NA,1.2,1.3,1.4,NA,NA,NA,NA,1.38,NA,NA,4,9,14,0.12,0.16,0.19,NA,NA,NA,NA,26.7,NA,NA,17,NA,NA,37,NA,0,1.5,2.9,35,37.5,40,10,12.5,15,6,10,14,0.17,0.32,0,0,0,0,0,0,0,0,0,0,0,0,15,20,25,NA,NA,NA,NA,NA,NA,5.6,5.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896890,42963114
H2,NA,H,NA,2,NA,21,NA,NA,84,NA,NA,NA,NA,0,0,0,20,33,45,60,70,80,50,55,60,45,52.5,60,40,47.5,55,NA,7.5,NA,NA,0.5,NA,NA,0.8,NA,NA,1.2,NA,NA,2.4,NA,NA,2.6,NA,NA,54.5,NA,NA,NA,NA,NA,NA,NA,35,38,50,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.3,1.4,1.5,NA,NA,NA,NA,1.79,NA,NA,1.4,3,4,0.1,0.13,0.15,NA,NA,NA,NA,18.1,NA,NA,11.9,NA,NA,23,NA,3,4.5,5.9,35,42.5,50,15,20,25,2,5,11,0.15,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,22.5,25,NA,NA,NA,NA,NA,NA,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896890,42963115
H3,NA,H,NA,3,NA,84,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896890,42963116
Oi,NA,O,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,0,0,0,0,0,0,100,100,100,100,100,100,60,75,100,50,65,90,NA,35,NA,NA,10,NA,NA,10,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,0,15,25,NA,NA,NA,60,75,90,NA,NA,NA,0.1,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,42,373,705,0.3,0.45,0.6,NA,NA,NA,40,60,80,20,30,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30,35,40,NA,NA,NA,3.5,4.5,5.5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896889,42963109
H1,NA,H,NA,1,NA,3,NA,NA,21,NA,NA,NA,NA,0,0,0,25,30,35,90,95,100,85,92.5,100,80,87.5,95,70,80,90,NA,17.3,NA,NA,0.1,NA,NA,0.4,NA,NA,1.2,NA,NA,5,NA,NA,10.6,NA,NA,47.7,NA,NA,NA,NA,NA,NA,NA,30,35,40,NA,NA,NA,2,3,4,NA,NA,NA,1.2,1.3,1.4,NA,NA,NA,NA,1.38,NA,NA,4,9,14,0.12,0.16,0.19,NA,NA,NA,NA,26.7,NA,NA,17,NA,NA,37,NA,0,1.5,2.9,35,37.5,40,10,12.5,15,6,10,14,0.17,0.32,0,0,0,0,0,0,0,0,0,0,0,0,15,20,25,NA,NA,NA,NA,NA,NA,5.6,5.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896889,42963110
H2,NA,H,NA,2,NA,21,NA,NA,84,NA,NA,NA,NA,0,0,0,20,33,45,60,70,80,50,55,60,45,52.5,60,40,47.5,55,NA,7.5,NA,NA,0.5,NA,NA,0.8,NA,NA,1.2,NA,NA,2.4,NA,NA,2.6,NA,NA,54.5,NA,NA,NA,NA,NA,NA,NA,35,38,50,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.3,1.4,1.5,NA,NA,NA,NA,1.79,NA,NA,1.4,3,4,0.1,0.13,0.15,NA,NA,NA,NA,18.1,NA,NA,11.9,NA,NA,23,NA,3,4.5,5.9,35,42.5,50,15,20,25,2,5,11,0.15,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,22.5,25,NA,NA,NA,NA,NA,NA,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896889,42963111
H3,NA,H,NA,3,NA,84,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896889,42963112
H1,NA,H,NA,1,NA,0,NA,NA,38,NA,NA,NA,NA,0,0,0,0,5,10,65,72.5,80,60,67.5,75,55,62.5,70,50,55,60,NA,20,NA,NA,0.2,NA,NA,0.5,NA,NA,1.3,NA,NA,5.8,NA,NA,12.2,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,27,31,35,NA,NA,NA,2,3.5,5,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.6,NA,NA,1.4,3,4,0.16,0.18,0.19,NA,NA,NA,NA,26,NA,NA,16.2,NA,NA,35,NA,3,4.5,5.9,35,37.5,40,10,12.5,15,2,4,7,0.2,0.32,0,0,0,0,0,0,0,0,0,0,0,0,20,27.5,35,NA,NA,NA,NA,NA,NA,5.1,5.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896870,42963053
H2,NA,H,NA,2,NA,38,NA,NA,71,NA,NA,NA,NA,0,0,0,0,3,5,60,70,80,55,65,75,50,60,70,50,57.5,65,NA,17.1,NA,NA,1.5,NA,NA,2.1,NA,NA,2.9,NA,NA,5.3,NA,NA,5.3,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,50,55,60,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.3,1.35,1.4,NA,NA,NA,NA,1.78,NA,NA,0.01,0.2,0.42,0.11,0.13,0.14,NA,NA,NA,NA,31.5,NA,NA,23.6,NA,NA,35,NA,6,7.5,8.9,60,70,80,35,42.5,50,13,21,32,0.15,0.32,0,0,0,0,0,0,0,0,0,0,0,0,35,40,45,NA,NA,NA,NA,NA,NA,5.6,6.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,14896870,42963054
