monthseq,month,flodfreqcl,floddurcl,pondfreqcl,ponddurcl,ponddep.l,ponddep.r,ponddep.h,dlyavgprecip.l,dlyavgprecip.r,dlyavgprecip.h,dlyavgpotet.l,dlyavgpotet.r,dlyavgpotet.h,cokey,comonthkey
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897114,156226156
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897114,156226157
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226134
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226135
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226136
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226137
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226138
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226139
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226140
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226141
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226142
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226143
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226144
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897113,156226145
4,April,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897112,156226122
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897112,156226123
12,December,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897112,156226124
2,February,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897112,156226125
1,January,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897112,156226126
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897112,156226127
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897112,156226128
3,March,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897112,156226129
5,May,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897112,156226130
11,November,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897112,156226131
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897112,156226132
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897112,156226133
4,April,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897104,156226026
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897104,156226027
12,December,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897104,156226028
2,February,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897104,156226029
1,January,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897104,156226030
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897104,156226031
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897104,156226032
3,March,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897104,156226033
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897104,156226034
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897104,156226035
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897104,156226036
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897104,156226037
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897103,156226014
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897103,156226015
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897103,156226016
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897103,156226017
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897103,156226018
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897103,156226019
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897103,156226020
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897103,156226021
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897103,156226022
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897103,156226023
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897103,156226024
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897103,156226025
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226002
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226003
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226004
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226005
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226006
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226007
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226008
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226009
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226010
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226011
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226012
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897102,156226013
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225894
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225895
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225896
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225897
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225898
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225899
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225900
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225901
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225902
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225903
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225904
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897093,156225905
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225882
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225883
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225884
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225885
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225886
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225887
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225888
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225889
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225890
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225891
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225892
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897092,156225893
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225870
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225871
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225872
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225873
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225874
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225875
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225876
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225877
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225878
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225879
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225880
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897091,156225881
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225858
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225859
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225860
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225861
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225862
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225863
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225864
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225865
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225866
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225867
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225868
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897090,156225869
4,April,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897082,156225762
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897082,156225763
12,December,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897082,156225764
2,February,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897082,156225765
1,January,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897082,156225766
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897082,156225767
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897082,156225768
3,March,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897082,156225769
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897082,156225770
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897082,156225771
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897082,156225772
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897082,156225773
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897081,156225750
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897081,156225751
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897081,156225752
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897081,156225753
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897081,156225754
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897081,156225755
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897081,156225756
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897081,156225757
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897081,156225758
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897081,156225759
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897081,156225760
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897081,156225761
4,April,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897080,156225738
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897080,156225739
12,December,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897080,156225740
2,February,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897080,156225741
1,January,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897080,156225742
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897080,156225743
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897080,156225744
3,March,Occasional,Long (7 to 30 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897080,156225745
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897080,156225746
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897080,156225747
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897080,156225748
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897080,156225749
4,April,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897079,156225726
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897079,156225727
12,December,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897079,156225728
2,February,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897079,156225729
1,January,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897079,156225730
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897079,156225731
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897079,156225732
3,March,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897079,156225733
5,May,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897079,156225734
11,November,Rare,,None,,NA,NA,15,NA,NA,NA,NA,NA,NA,14897079,156225735
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897079,156225736
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897079,156225737
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897074,156225666
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897074,156225667
12,December,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897074,156225668
2,February,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897074,156225669
1,January,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897074,156225670
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897074,156225671
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897074,156225672
3,March,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897074,156225673
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897074,156225674
11,November,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897074,156225675
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897074,156225676
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897074,156225677
4,April,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225654
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225655
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225656
2,February,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225657
1,January,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225658
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225659
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225660
3,March,Occasional,Brief (2 to 7 days),,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225661
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225662
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225663
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225664
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897073,156225665
4,April,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897072,156225642
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897072,156225643
12,December,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897072,156225644
2,February,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897072,156225645
1,January,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897072,156225646
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897072,156225647
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897072,156225648
3,March,Frequent,Brief (2 to 7 days),Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897072,156225649
5,May,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897072,156225650
11,November,None,,Frequent,Long (7 to 30 days),0,15,30,NA,NA,NA,NA,NA,NA,14897072,156225651
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897072,156225652
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897072,156225653
1,January,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225630
2,February,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225631
3,March,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225632
4,April,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225633
5,May,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225634
6,June,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225635
7,July,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225636
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225637
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225638
10,October,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225639
11,November,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225640
12,December,Frequent,Very long (more than 30 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897071,156225641
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225618
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225619
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225620
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225621
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225622
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225623
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225624
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225625
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225626
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225627
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225628
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897070,156225629
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225582
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225583
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225584
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225585
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225586
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225587
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225588
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225589
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225590
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225591
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225592
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897067,156225593
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225570
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225571
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225572
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225573
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225574
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225575
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225576
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225577
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225578
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225579
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225580
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897066,156225581
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225522
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225523
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225524
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225525
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225526
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225527
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225528
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225529
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225530
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225531
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225532
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897062,156225533
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225510
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225511
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225512
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225513
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225514
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225515
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225516
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225517
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225518
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225519
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225520
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897061,156225521
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225498
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225499
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225500
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225501
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225502
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225503
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225504
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225505
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225506
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225507
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225508
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897060,156225509
4,April,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225486
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225487
12,December,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225488
2,February,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225489
1,January,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225490
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225491
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225492
3,March,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225493
5,May,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225494
11,November,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225495
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225496
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897059,156225497
